edad,antiguedad_meses,ingreso_estimado,num_lineas,descuento_activo,importe_total,dias_retraso_pago,impago_flag,importe_mes_anterior,consumo_mes_anterior,retraso_mes_anterior,impago_mes_anterior,media_importe_3m,media_retraso_3m,impagos_3m,cambio_consumo,subida_factura,variacion_consumo_pct,stress_calidad_lag,incidencia_masiva_lag,churn_real,churn_predicho,probabilidad_churn,tipo_error
62.0,20.0,2985.0,1,0,18.13,0,0,18.13,0.0,0.0,0.0,24.05666666666649,11.333333333333334,1.0,0.0,0.0,0.0,0.4914,0,1,1,0.503170559693084,Verdadero positivo
56.0,37.0,4090.0,2,1,149.41,0,0,131.18,0.0,0.0,0.0,135.1666666666668,0.0,0.0,5.54,18.22999999999999,5.543,0.2359,0,0,0,0.270862410048942,Verdadero negativo
35.0,44.0,2472.0,2,1,44.22,37,1,52.82,12.29,0.0,0.0,51.5166666666667,0.0,0.0,-5.079999999999999,-8.600000000000001,-0.413,0.2359,0,0,0,0.34358498006452287,Verdadero negativo
43.0,87.0,2179.0,5,1,292.53999999999996,10,1,303.29999999999995,0.0,0.0,0.0,313.8599999999999,0.0,0.0,0.0,-10.759999999999991,0.0,0.3294,0,0,0,0.2957006248075076,Verdadero negativo
43.0,12.0,3258.0,3,1,219.87000000000003,0,0,210.78000000000003,1.44,0.0,0.0,221.65000000000006,3.3333333333333335,1.0,-1.0699999999999998,9.090000000000003,-0.741,0.4807,0,0,1,0.5044989368440712,Falso positivo
26.0,32.55123711340206,5822.0,3,0,122.41,0,0,120.67,4.86,0.0,0.0,121.74666666666673,0.0,0.0,1.7399999999999993,1.7399999999999949,0.36,0.3413,0,0,0,0.2762231782267326,Verdadero negativo
50.0,23.0,2511.0,1,0,75.09,0,0,75.09,0.0,42.0,1.0,77.38999999999997,14.0,1.0,0.0,0.0,0.0,0.5006,0,0,1,0.5912204301744731,Falso positivo
40.0,32.55123711340206,5685.0,2,0,167.12,0,0,163.65,0.0,0.0,0.0,163.65,0.0,0.0,3.47,3.469999999999999,3.473,0.2359,0,0,0,0.2576821119175876,Verdadero negativo
20.0,24.0,3205.0,2,1,45.71,32,1,44.14,6.03,0.0,0.0,42.45999999999992,0.0,0.0,-3.1,1.5700000000000003,-0.514,0.3413,0,0,0,0.3168409004761503,Verdadero negativo
31.0,51.0,3476.786701030928,1,0,79.75,0,0,81.53,1.78,0.0,0.0,80.34333333333333,0.0,0.0,-1.78,-1.7800000000000011,-1.0,0.4311,0,0,0,0.32933730076401374,Verdadero negativo
40.0,33.0,6809.0,2,1,71.50999999999999,0,0,71.44,0.0,0.0,0.0,71.59999999999987,0.0,0.0,0.0,0.06999999999999318,0.0,0.503,0,0,0,0.3622924465553706,Verdadero negativo
43.0,15.0,2291.0,3,0,67.98,0,0,61.88,0.0,0.0,0.0,68.37999999999997,0.0,0.0,6.1,6.100000000000001,6.105,0.239,0,0,0,0.4882697081478692,Verdadero negativo
32.0,20.0,2396.0,1,0,28.119999999999997,0,0,22.27,0.0,35.0,1.0,22.27,11.666666666666666,1.0,5.85,5.849999999999998,5.854,0.6829,0,0,1,0.5594488764841306,Falso positivo
48.0,9.0,3182.0,2,0,41.65,0,0,41.65,0.0,0.0,0.0,41.65,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,1,0.6220533434035795,Falso positivo
36.0,31.0,4384.0,5,1,311.15,0,0,323.59,0.0,0.0,0.0,328.5499999999999,0.0,0.0,5.71,-12.439999999999998,5.715,0.3307,0,0,0,0.32618906642874257,Verdadero negativo
37.0,14.0,1655.0,2,0,79.39999999999999,0,0,77.75,3.4,0.0,0.0,76.51000000000018,0.0,0.0,1.65,1.6499999999999915,0.485,0.4164,0,0,1,0.5852676118451199,Falso positivo
38.0,23.0,3875.0,2,1,154.48000000000002,0,0,134.21,0.79,0.0,0.0,145.27000000000015,0.0,0.0,2.84,20.27000000000001,2.836,0.4354,0,0,0,0.3843529499575997,Verdadero negativo
35.0,13.0,4364.0,2,0,151.78,0,0,149.11,0.0,0.0,0.0,149.11,0.0,0.0,2.67,2.6699999999999875,2.668,0.3267,0,0,0,0.3392319134510092,Verdadero negativo
54.0,26.0,2652.0,3,1,193.46,0,0,204.61,8.19,0.0,0.0,198.92000000000007,0.0,0.0,-6.34,-11.150000000000006,-0.719,0.71,0,0,0,0.4599002125671644,Verdadero negativo
27.0,20.0,1588.0,1,0,23.69,0,0,18.14,0.0,27.0,1.0,18.14,9.0,1.0,5.55,5.550000000000001,5.545,0.7244,0,1,0,0.47571929163076454,Falso negativo
53.0,28.0,4868.0,2,0,159.61,0,0,157.18,0.0,0.0,0.0,157.41333333333344,0.0,0.0,2.43,2.430000000000007,2.427,0.2359,0,0,0,0.2727997256943617,Verdadero negativo
51.0,38.0,2683.0,1,0,27.51,31,1,25.97,2.25,0.0,0.0,24.46999999999993,0.0,0.0,1.54,1.5400000000000027,0.683,0.6726,0,1,1,0.5432586981761813,Verdadero positivo
51.0,43.0,3640.0,4,0,151.45000000000002,0,0,152.07000000000002,4.08,0.0,0.0,149.35000000000005,14.333333333333334,1.0,-0.6200000000000001,-0.6200000000000045,-0.152,0.4044,0,0,0,0.28277897042691974,Verdadero negativo
50.0,39.0,2867.0,3,0,73.94,0,0,68.17,0.0,0.0,0.0,69.06000000000017,0.0,0.0,5.77,5.769999999999996,5.768,0.3787,0,0,0,0.3866529211634407,Verdadero negativo
38.0,48.0,4397.0,2,1,73.07,0,0,77.97,4.5,0.0,0.0,76.01999999999995,5.666666666666667,1.0,-4.01,-4.900000000000006,-0.89,0.4061,0,0,0,0.2996354559059732,Verdadero negativo
39.0,8.0,5384.0,3,0,209.53,0,0,209.53,0.0,0.0,0.0,211.26999999999998,0.0,0.0,0.0,0.0,0.0,0.3413,0,0,0,0.3740353293975572,Verdadero negativo
31.0,15.0,3007.0,2,0,158.86,0,0,157.28,0.0,0.0,0.0,159.3633333333334,0.0,0.0,1.58,1.5800000000000125,1.58,0.5006,0,0,1,0.5300272960670821,Falso positivo
33.0,37.0,3839.0,4,0,345.07,0,0,343.76,0.0,0.0,0.0,343.76,0.0,0.0,1.31,1.3100000000000023,1.31,0.2359,0,0,0,0.3954413428261819,Verdadero negativo
32.0,26.0,3998.0,2,1,26.35,0,0,28.38,0.0,25.0,1.0,29.496666666666723,8.333333333333334,1.0,0.0,-2.0299999999999976,0.0,0.215,0,0,0,0.3227736074395032,Verdadero negativo
39.0,56.0,2758.0,3,0,183.72,0,0,183.72,0.0,0.0,0.0,183.78666666666675,0.0,0.0,0.0,0.0,0.0,0.215,0,0,0,0.30930818393170695,Verdadero negativo
18.0,3.0,3270.0,3,0,71.01,0,0,71.01,0.0,0.0,0.0,71.42333333333345,4.666666666666667,1.0,0.0,0.0,0.0,0.3307,0,1,1,0.5002161018070325,Verdadero positivo
46.0,39.0,2054.0,1,0,22.81,27,1,22.81,0.0,0.0,0.0,22.81,0.0,0.0,0.0,0.0,0.0,0.7087,0,0,1,0.563352739400631,Falso positivo
41.0,16.0,3349.0,1,0,87.51,0,0,87.4,0.0,0.0,0.0,87.79333333333314,0.0,0.0,0.11,0.10999999999999943,0.112,0.5006,0,0,1,0.5345542083858449,Falso positivo
49.0,31.0,4170.0,3,1,178.15,0,0,195.68,0.0,13.0,1.0,181.96666666666658,4.333333333333333,1.0,0.0,-17.53,0.0,0.2359,0,0,0,0.29367317015561495,Verdadero negativo
49.0,26.0,5775.0,3,0,48.5,0,0,53.83,5.33,0.0,0.0,50.27666666666689,0.0,0.0,-5.33,-5.329999999999998,-1.0,0.3307,0,0,0,0.3206828570121225,Verdadero negativo
21.0,45.0,2730.0,2,1,104.79,0,0,108.69,1.38,0.0,0.0,114.72666666666667,0.0,0.0,-1.38,-3.8999999999999915,-1.0,0.5216,0,0,0,0.38249483546417806,Verdadero negativo
37.0,9.0,2806.0,2,0,123.28,0,0,121.7,0.0,0.0,0.0,123.08999999999975,7.666666666666667,1.0,1.58,1.5799999999999983,1.575,0.2151,0,0,0,0.41407028648302074,Verdadero negativo
34.0,46.0,5327.0,2,0,54.330000000000005,0,0,47.27,0.0,0.0,0.0,47.27,0.0,0.0,7.06,7.060000000000002,7.062,0.3944,0,0,0,0.3014858382127289,Verdadero negativo
30.0,10.0,3303.0,1,1,64.42,0,0,62.309999999999995,0.0,0.0,0.0,60.19666666666682,0.0,0.0,0.39,2.1100000000000065,0.392,0.4061,0,0,1,0.5114832387392132,Falso positivo
29.0,20.0,7549.0,2,0,155.06,0,0,148.86,0.0,35.0,1.0,148.86,11.666666666666666,1.0,6.2,6.199999999999989,6.2,0.2007,0,1,0,0.19578316667750445,Falso negativo
43.0,40.0,4561.0,3,0,237.47,0,0,238.93,5.59,0.0,0.0,235.5933333333334,0.0,0.0,-1.46,-1.460000000000008,-0.262,0.2007,0,0,0,0.24736260771600554,Verdadero negativo
52.0,32.0,4361.0,3,1,158.48000000000002,0,0,159.57,2.68,0.0,0.0,166.16999999999982,0.0,0.0,-1.35,-1.089999999999975,-0.502,0.3413,0,0,0,0.2922741894530144,Verdadero negativo
52.0,58.0,3345.0,3,0,260.75,0,0,264.07,5.73,0.0,0.0,267.25000000000006,0.0,0.0,-3.3200000000000003,-3.319999999999993,-0.58,0.3504,0,0,0,0.31948898993438984,Verdadero negativo
22.0,73.0,5636.0,2,0,161.10000000000002,0,0,152.74,0.0,0.0,0.0,152.74,8.333333333333334,1.0,8.36,8.360000000000014,8.363,0.215,0,0,0,0.1760531771288839,Verdadero negativo
41.0,28.0,1978.0,4,1,90.27,0,0,79.31,2.37,0.0,0.0,78.21999999999993,0.0,0.0,3.7,10.959999999999994,1.556,0.2007,0,0,0,0.4040176593705879,Verdadero negativo
56.0,50.0,1414.0,1,0,25.97,0,0,16.22,0.3,0.0,0.0,16.020000000000152,0.0,0.0,9.75,9.75,9.754,0.7031,0,0,0,0.26028441089043713,Verdadero negativo
53.0,5.0,3012.0,4,0,145.24,0,0,147.42,4.45,0.0,0.0,145.51666666666677,3.3333333333333335,1.0,-2.18,-2.1799999999999784,-0.489,0.4914,0,0,1,0.5000037814004996,Falso positivo
39.34175257731959,24.0,8070.0,2,0,99.65,0,0,97.37,0.0,0.0,0.0,97.37,0.0,0.0,2.28,2.280000000000001,2.284,0.503,0,0,0,0.37355076468999526,Verdadero negativo
22.0,9.0,2840.0,3,0,210.92,0,0,210.92,0.0,0.0,0.0,210.92,0.0,0.0,0.0,0.0,0.0,0.2007,0,0,0,0.48738465701537576,Verdadero negativo
48.0,49.0,1686.0,2,0,33.92,0,0,33.92,0.0,0.0,0.0,38.733333333333334,0.0,0.0,0.0,0.0,0.0,0.2317,0,0,0,0.46844098584939897,Verdadero negativo
29.0,31.0,4370.0,3,0,237.64,0,0,237.64,0.0,0.0,0.0,237.81999999999996,0.0,0.0,0.0,0.0,0.0,0.2317,0,0,0,0.34952351287614397,Verdadero negativo
43.0,31.0,4020.0,3,0,199.4,11,1,199.4,0.0,0.0,0.0,199.77333333333308,5.333333333333333,1.0,0.0,0.0,0.0,0.3504,0,0,0,0.3607006502636847,Verdadero negativo
34.0,31.0,4368.0,2,0,53.25,0,0,46.21,2.62,0.0,0.0,44.46333333333329,10.0,1.0,7.04,7.039999999999999,2.695,0.3307,0,0,0,0.2948711888696367,Verdadero negativo
23.0,119.0,5563.0,2,0,100.97,0,0,102.32,3.64,0.0,0.0,104.34333333333315,0.0,0.0,-1.35,-1.3499999999999943,-0.372,0.3413,0,0,0,0.1975993658787416,Verdadero negativo
39.34175257731959,55.0,3655.0,3,0,109.92,0,0,106.8,0.0,0.0,0.0,107.93666666666657,3.3333333333333335,1.0,3.12,3.1200000000000045,3.118,0.2421,0,0,0,0.27350506326982343,Verdadero negativo
35.0,29.0,4417.0,2,0,173.71,0,0,173.71,0.0,0.0,0.0,175.09666666666647,0.0,0.0,0.0,0.0,0.0,0.239,0,0,0,0.3264606672044102,Verdadero negativo
38.0,29.0,2688.0,3,0,231.39,0,0,231.39,0.0,22.0,1.0,231.39,7.333333333333333,1.0,0.0,0.0,0.0,0.6204,0,0,1,0.5829485393982137,Falso positivo
35.0,112.0,9954.0,3,0,240.82,0,0,241.17,0.35,0.0,0.0,241.7766666666665,0.0,0.0,-0.35,-0.3499999999999943,-0.352,0.2007,0,0,0,0.2490123392247785,Verdadero negativo
54.0,46.0,3258.0,1,0,81.4,0,0,76.95,0.0,0.0,0.0,76.95,6.333333333333333,1.0,4.45,4.450000000000003,4.452,0.503,0,0,1,0.5178492627875513,Falso positivo
36.0,34.0,1940.0,1,1,43.06,0,0,41.849999999999994,9.18,0.0,0.0,36.38666666666674,0.0,0.0,0.620000000000001,1.210000000000008,0.068,0.5166,0,0,0,0.4550358671866049,Verdadero negativo
35.0,17.0,2315.0,3,0,64.67,28,1,64.67,0.0,0.0,0.0,64.67,5.666666666666667,1.0,0.0,0.0,0.0,0.2007,0,0,0,0.483673701752366,Verdadero negativo
56.0,24.0,2798.0,5,0,303.01,0,0,302.09000000000003,1.1,0.0,0.0,304.72333333333336,9.0,1.0,0.9199999999999999,0.9199999999999591,0.842,0.239,0,0,0,0.38270464538588606,Verdadero negativo
47.0,28.0,3021.0,4,0,82.60000000000001,16,1,82.51,0.0,12.0,1.0,82.91333333333341,4.0,1.0,0.09,0.09000000000000341,0.091,0.3944,0,0,1,0.5789839529564698,Falso positivo
21.0,72.0,4595.0,2,1,108.61,0,0,103.82999999999998,0.0,0.0,0.0,111.37000000000005,0.0,0.0,1.7,4.780000000000015,1.698,0.239,0,0,0,0.2111719435614716,Verdadero negativo
54.0,25.0,2223.0,1,1,66.72,0,0,68.68,0.0,0.0,0.0,65.13333333333341,10.666666666666666,1.0,3.66,-1.960000000000008,3.664,0.4354,0,0,1,0.5438542120087273,Falso positivo
22.0,38.0,5472.0,3,1,195.84000000000003,0,0,200.76,0.0,0.0,0.0,191.2600000000003,0.0,0.0,0.99,-4.919999999999959,0.989,0.3427,0,0,0,0.23881664153912316,Verdadero negativo
30.0,14.0,3996.0,2,0,41.66,0,0,40.83,4.21,0.0,0.0,38.023333333333305,0.0,0.0,0.8300000000000001,0.8299999999999983,0.199,0.2359,0,0,0,0.3443160025694197,Verdadero negativo
35.0,20.0,2111.0,2,0,151.79999999999998,0,0,149.42,0.0,0.0,0.0,150.16000000000008,0.0,0.0,2.38,2.3799999999999955,2.384,0.4353,0,0,1,0.5272003287035846,Falso positivo
23.0,33.0,3182.0,1,1,18.549999999999997,0,0,17.56,0.0,0.0,0.0,17.41999999999984,0.0,0.0,2.45,0.9899999999999984,2.447,0.5216,0,0,0,0.3897884145263176,Verdadero negativo
43.0,6.0,4953.0,2,0,126.06,0,0,126.06,0.0,0.0,0.0,126.06,0.0,0.0,0.0,0.0,0.0,0.239,0,0,0,0.3398280242603537,Verdadero negativo
61.0,12.0,3476.786701030928,2,0,133.04999999999998,0,0,131.41,0.0,0.0,0.0,132.64333333333346,0.0,0.0,1.64,1.6399999999999864,1.643,0.4164,0,0,0,0.43534045200791616,Verdadero negativo
40.0,7.0,3370.0,2,0,49.83,0,0,49.83,0.0,0.0,0.0,51.48000000000019,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,1,0.5900947777957937,Falso positivo
43.0,5.0,3970.0,4,0,176.72,0,0,177.0,0.28,0.0,0.0,177.5200000000001,0.0,0.0,-0.28,-0.28000000000000114,-0.277,0.3944,0,0,0,0.4111258515375708,Verdadero negativo
47.0,43.0,2363.0,2,0,45.88,0,0,45.88,0.0,0.0,0.0,46.230000000000096,0.0,0.0,0.0,0.0,0.0,0.3426,0,0,0,0.41446142885766385,Verdadero negativo
60.0,30.0,3418.0,1,0,74.62,0,0,74.62,0.0,0.0,0.0,75.5533333333335,0.0,0.0,0.0,0.0,0.0,0.6591,0,0,1,0.5619778215338134,Falso positivo
31.0,28.0,3767.0,3,0,212.87,0,0,208.75,0.0,0.0,0.0,208.93666666666658,0.0,0.0,4.12,4.1200000000000045,4.119,0.3294,0,0,0,0.4065212684126392,Verdadero negativo
61.0,12.0,3270.0,2,1,67.38,0,0,64.98,2.92,43.0,1.0,67.5766666666667,22.333333333333332,2.0,-1.4,2.3999999999999915,-0.482,0.6701,0,0,1,0.5156419219661504,Falso positivo
19.0,13.0,3289.0,2,0,127.9,0,0,125.75,4.71,0.0,0.0,122.60999999999994,11.666666666666666,1.0,2.1500000000000004,2.1500000000000057,0.455,0.3871,0,0,0,0.3702458026963344,Verdadero negativo
45.0,15.0,3172.0,3,0,132.24,0,0,127.55,0.0,0.0,0.0,127.55,0.0,0.0,4.69,4.690000000000012,4.694,0.3267,0,1,0,0.40611539349376835,Falso negativo
28.0,47.0,4582.0,3,1,211.85,0,0,189.32,0.57,0.0,0.0,197.6266666666667,0.0,0.0,9.4,22.53,9.402,0.3504,0,0,0,0.3040236616175115,Verdadero negativo
51.0,19.0,3068.0,2,1,59.919999999999995,0,0,68.46,0.0,0.0,0.0,63.526666666666614,0.0,0.0,0.0,-8.54,0.0,0.4354,0,0,1,0.5410081638928158,Falso positivo
42.0,19.0,2772.0,2,0,90.64,0,0,90.64,0.0,0.0,0.0,90.79333333333352,0.0,0.0,0.0,0.0,0.0,0.3427,0,0,0,0.4415436120962898,Verdadero negativo
42.0,27.0,3601.0,3,0,233.1,0,0,230.05,0.0,0.0,0.0,231.7566666666668,0.0,0.0,3.05,3.049999999999983,3.049,0.239,0,0,0,0.40532433168781223,Verdadero negativo
34.0,23.0,3448.0,3,0,118.72,0,0,112.72,0.0,0.0,0.0,113.54333333333325,0.0,0.0,6.0,6.0,5.997,0.3307,0,0,0,0.3487278175407464,Verdadero negativo
54.0,19.0,3476.786701030928,4,1,60.2,0,0,65.35,0.0,0.0,0.0,63.54666666666693,0.0,0.0,0.0,-5.1499999999999915,0.0,0.2317,0,0,0,0.39003341977208916,Verdadero negativo
43.0,21.0,2791.0,2,0,128.95,0,0,133.54,4.59,0.0,0.0,133.09666666666672,0.0,0.0,-4.59,-4.590000000000003,-1.0,0.2007,0,0,0,0.32368624696775994,Verdadero negativo
22.0,17.0,1957.0,3,0,219.86,0,0,216.86,0.0,0.0,0.0,216.87333333333348,0.0,0.0,3.0,3.0,3.005,0.3294,0,1,0,0.4773176378401764,Falso negativo
18.0,18.0,5789.0,3,1,201.16,0,0,197.79,9.46,0.0,0.0,203.47999999999988,0.0,0.0,5.539999999999999,3.3700000000000045,0.585,0.239,0,0,0,0.26027298598385956,Verdadero negativo
30.0,48.0,6919.0,2,0,183.05999999999997,0,0,182.01,3.84,0.0,0.0,179.44999999999996,0.0,0.0,1.0499999999999998,1.049999999999983,0.274,0.3426,0,0,0,0.18441787115373864,Verdadero negativo
44.0,78.0,2840.0,1,0,37.31,0,0,36.74,0.0,0.0,0.0,38.41666666666655,11.0,1.0,0.57,0.5700000000000003,0.566,0.5129,0,0,0,0.4639243067175961,Verdadero negativo
27.0,22.0,3476.786701030928,2,0,88.55,0,0,88.55,0.0,0.0,0.0,88.55,7.666666666666667,1.0,0.0,0.0,0.0,0.3307,0,0,0,0.39526952838420726,Verdadero negativo
28.0,42.0,3530.0,5,1,308.76,0,0,276.94,0.0,29.0,1.0,283.80000000000024,9.666666666666666,1.0,2.82,31.819999999999993,2.817,0.3413,0,0,0,0.3066078142794717,Verdadero negativo
39.0,21.0,3451.0,3,0,54.63,0,0,60.3,5.71,0.0,0.0,56.49333333333317,0.0,0.0,-5.67,-5.669999999999995,-0.993,0.6479,0,0,0,0.4755582263185373,Verdadero negativo
28.0,19.0,2419.0,2,1,114.23,0,0,107.46,0.0,0.0,0.0,110.88999999999987,0.0,0.0,0.29,6.77000000000001,0.288,0.3426,0,0,0,0.40883917877382037,Verdadero negativo
32.0,17.0,4949.0,2,0,161.17,0,0,161.17,0.0,0.0,0.0,161.17,7.0,1.0,0.0,0.0,0.0,0.3426,0,0,0,0.3203065722436942,Verdadero negativo
31.0,70.0,2144.0,3,1,176.47,0,0,157.60000000000002,4.83,0.0,0.0,156.33000000000007,0.0,0.0,5.99,18.869999999999976,1.237,0.2359,0,0,0,0.2181694435284892,Verdadero negativo
42.0,44.0,3256.0,4,0,159.12,0,0,154.44,0.0,0.0,0.0,156.1066666666668,3.6666666666666665,1.0,4.68,4.680000000000007,4.683,0.4353,0,0,0,0.42547539665944767,Verdadero negativo
55.0,19.0,1490.0,3,0,190.6,0,0,186.75,0.0,0.0,0.0,186.78333333333342,0.0,0.0,3.85,3.8499999999999943,3.845,0.6764,0,0,1,0.6238104734762699,Falso positivo
64.0,30.0,3387.0,3,1,194.63,0,0,187.28,5.36,0.0,0.0,181.27666666666684,0.0,0.0,0.05999999999999961,7.349999999999994,0.012,0.3267,0,0,0,0.32000555480860526,Verdadero negativo
32.0,22.0,3476.786701030928,4,1,229.16,0,0,221.81,0.0,0.0,0.0,240.6366666666668,0.0,0.0,0.0,7.349999999999994,0.0,0.215,0,0,0,0.41335855101767927,Verdadero negativo
34.0,28.0,3154.0,2,1,87.95999999999998,0,0,81.25999999999999,0.0,0.0,0.0,75.13000000000022,0.0,0.0,4.85,6.699999999999989,4.852,0.4909,0,0,0,0.49691763481000173,Verdadero negativo
36.0,35.0,6039.0,2,1,136.48000000000002,0,0,121.44,0.0,33.0,1.0,128.84999999999988,11.0,1.0,0.16,15.04000000000002,0.164,0.3307,0,0,0,0.2510928001657675,Verdadero negativo
51.0,38.0,5960.0,3,1,154.5,0,0,157.0,0.0,0.0,0.0,152.97333333333324,0.0,0.0,0.0,-2.5,0.0,0.3307,0,0,0,0.19795832965656107,Verdadero negativo
32.0,39.0,2867.0,2,0,181.25,0,0,180.66,1.93,0.0,0.0,179.37333333333336,7.333333333333333,1.0,0.5900000000000001,0.5900000000000034,0.301,0.2317,0,0,0,0.297096528675122,Verdadero negativo
19.0,4.0,7526.0,3,0,226.72,0,0,228.49,2.61,0.0,0.0,226.75000000000014,0.0,0.0,-1.77,-1.7700000000000102,-0.677,0.2317,0,0,0,0.28946818443736894,Verdadero negativo
42.0,43.0,2549.0,5,0,423.6,0,0,428.11,5.81,0.0,0.0,426.02333333333337,0.0,0.0,-4.51,-4.509999999999991,-0.776,0.215,0,0,0,0.37593031297398255,Verdadero negativo
38.0,56.0,4427.0,3,1,224.29,25,1,194.29,0.0,0.0,0.0,199.86666666666656,10.333333333333334,1.0,0.0,30.0,0.0,0.3426,0,0,0,0.2584666416970885,Verdadero negativo
51.0,20.0,2011.0,2,0,94.39,9,1,87.56,3.06,0.0,0.0,87.89666666666689,11.666666666666666,1.0,6.83,6.829999999999998,2.233,0.4909,0,0,1,0.5182516809289155,Falso positivo
31.0,34.0,5828.0,2,1,77.0,0,0,87.15,0.0,0.0,0.0,85.9100000000001,0.0,0.0,0.0,-10.150000000000006,0.0,0.4027,0,1,0,0.28403547449977073,Falso negativo
19.0,40.0,3476.786701030928,3,0,59.22,0,0,59.22,0.0,0.0,0.0,59.22,17.333333333333332,2.0,0.0,0.0,0.0,0.3426,0,0,0,0.33582511472734183,Verdadero negativo
40.0,40.0,7288.0,2,0,156.23,0,0,159.14,2.91,0.0,0.0,159.98333333333338,0.0,0.0,-2.91,-2.9099999999999966,-1.0,0.2359,0,0,0,0.19874994936768464,Verdadero negativo
53.0,79.0,3326.0,4,0,333.15,0,0,333.15,0.0,51.0,1.0,334.32,17.0,1.0,0.0,0.0,0.0,0.6881,0,1,0,0.39022049799278774,Falso negativo
40.0,18.0,2345.0,1,1,46.93000000000001,0,0,38.91,0.0,0.0,0.0,40.67666666666657,0.0,0.0,5.09,8.02000000000001,5.088,0.5006,0,0,1,0.5875388774457813,Falso positivo
18.0,16.0,3437.0,2,0,159.87,41,1,159.87,0.0,0.0,0.0,159.87,0.0,0.0,0.0,0.0,0.0,0.4936,0,0,0,0.4360019139998208,Verdadero negativo
47.0,17.0,2423.0,1,0,66.69,0,0,67.12,0.43,0.0,0.0,66.8333333333332,0.0,0.0,-0.43,-0.4300000000000068,-0.433,0.4834,0,0,1,0.5567203149144659,Falso positivo
45.0,41.0,2755.0,2,0,148.56,0,0,148.56,0.0,0.0,0.0,148.91666666666666,0.0,0.0,-0.0,0.0,0.0,0.215,0,0,0,0.31009595416972574,Verdadero negativo
37.0,59.0,3952.0,3,0,263.76,0,0,265.21999999999997,1.46,0.0,0.0,264.24666666666667,0.0,0.0,-1.46,-1.4599999999999795,-1.0,0.3294,0,0,0,0.24316271982821783,Verdadero negativo
27.0,37.0,1748.0,1,0,16.38,0,0,16.38,0.0,0.0,0.0,16.38,8.666666666666666,1.0,0.0,0.0,0.0,0.5166,0,0,0,0.28889604209520053,Verdadero negativo
43.0,3.0,3447.0,1,0,18.200000000000003,0,0,21.1,4.18,0.0,0.0,19.083333333333222,0.0,0.0,-2.8999999999999995,-2.8999999999999986,-0.695,0.3787,0,0,0,0.4256796389554077,Verdadero negativo
41.0,35.0,2520.0,1,0,46.9,0,0,46.9,0.0,0.0,0.0,47.296666666666795,0.0,0.0,0.0,0.0,0.0,0.4164,0,1,1,0.5066269029469312,Verdadero positivo
42.0,46.0,2000.0,3,0,137.98999999999998,0,0,144.31,12.21,0.0,0.0,139.49666666666658,0.0,0.0,-6.320000000000001,-6.320000000000022,-0.518,0.2007,0,0,0,0.28130019411697194,Verdadero negativo
43.0,6.0,2740.0,2,0,48.9,0,0,53.379999999999995,6.02,0.0,0.0,49.94000000000003,0.0,0.0,-4.4799999999999995,-4.479999999999997,-0.744,0.71,0,0,1,0.5691929566691719,Falso positivo
42.0,32.0,2730.0,1,0,71.22,0,0,68.83,6.46,0.0,0.0,64.5233333333333,0.0,0.0,2.3899999999999997,2.3900000000000006,0.369,0.3954,0,0,0,0.3887283325816913,Verdadero negativo
43.0,90.0,3243.0,4,1,307.62,0,0,302.87,0.8,0.0,0.0,295.7100000000001,0.0,0.0,-0.55,4.75,-0.548,0.4807,0,0,0,0.3952239954515156,Verdadero negativo
19.0,22.0,3777.0,1,1,61.08,0,0,69.33,0.0,0.0,0.0,73.17333333333323,0.0,0.0,0.0,-8.25,0.0,0.5216,0,0,0,0.41682868766330905,Verdadero negativo
18.0,61.0,2304.0,3,0,151.13,0,0,148.78,0.0,0.0,0.0,148.78,0.0,0.0,2.35,2.3499999999999943,2.351,0.3294,0,0,0,0.30302186250594354,Verdadero negativo
44.0,32.0,2471.0,1,0,44.39,0,0,42.02,0.0,0.0,0.0,42.02,266.6666666666667,1.0,2.37,2.3699999999999974,2.367,0.5006,0,0,1,0.5680142011215947,Falso positivo
41.0,21.0,4455.0,3,1,169.61,0,0,164.63,0.0,0.0,0.0,162.0433333333332,0.0,0.0,9.94,4.980000000000018,9.94,0.407,0,0,0,0.3497492148150616,Verdadero negativo
46.0,16.0,2448.0,2,1,102.44,0,0,98.64,0.0,0.0,0.0,101.39999999999985,0.0,0.0,0.0,3.799999999999997,0.0,0.3954,0,0,0,0.4928074772824892,Verdadero negativo
24.0,43.0,2096.0,2,1,23.9,0,0,30.19,5.07,0.0,0.0,32.35666666666652,0.0,0.0,-5.07,-6.290000000000003,-1.0,0.4311,0,1,0,0.39340470759024077,Falso negativo
20.0,54.0,2502.0,2,0,77.71,0,0,77.71,0.0,0.0,0.0,79.14000000000006,0.0,0.0,0.0,0.0,0.0,0.5006,0,0,0,0.45258047761058007,Verdadero negativo
52.0,15.0,3471.0,3,0,248.55,0,0,247.04,6.68,0.0,0.0,252.6666666666667,0.0,0.0,1.5099999999999998,1.5100000000000193,0.226,0.2151,0,0,0,0.45718453860764735,Verdadero negativo
43.0,10.0,4834.0,4,0,338.72999999999996,0,0,342.33,4.49,0.0,0.0,346.9166666666668,0.0,0.0,-3.6,-3.6000000000000227,-0.803,0.3413,0,0,0,0.33767798167654833,Verdadero negativo
